cm_key,mvar2,mvar3,mvar4,mvar5
78587,1,204751,12,13
78588,1,0,5,17
78589,1,38491,8,92
78590,0,0,4,8
78591,2,112266,8,277
78592,5,0,2,62
78593,0,0,3,174
78594,0,0,4,21
78595,6,10692,6,292
78596,1,0,1,334
78597,0,166795,6,113
78598,2,0,5,70
78599,1,0,4,7
78600,0,0,1,64
78601,1,73062,4,300
78602,2,0,1,293
78603,0,289753,0,86
78604,4,213840,5,157
78605,0,102643,8,1
78606,0,0,1,4
78607,0,0,4,2
78608,0,101574,4,89
78609,1,0,4,184
78610,0,33679,2,6
78611,0,0,1,89
78612,5,0,1,290
78613,0,0,2,84
78614,1,0,1,137
78615,1,0,2,16
78616,3,0,3,83
78617,1,53460,4,35
78618,1,60142,5,7
78619,0,0,2,14
78620,0,0,3,62
78621,0,0,3,5
78622,0,0,4,342
78623,3,63617,1,69
78624,0,0,8,8
78625,0,0,2,41
78626,3,197802,3,130
78627,0,0,4,220
78628,1,0,3,141
78629,0,197802,3,177
78630,1,14434,5,163
78631,0,126165,0,3
78632,5,0,0,95
78633,0,0,2,13
78634,0,13899,0,156
78635,3,0,6,2
78636,2,0,2,10
78637,0,0,2,55
78638,1,0,5,88
78639,1,0,4,20
78640,0,0,6,7
78641,5,0,1,139
78642,0,133650,3,9
78643,0,0,1,184
78644,0,0,5,12
78645,0,80902,4,68
78646,0,0,2,48
78647,3,0,1,74
78648,0,141669,4,5
78649,0,0,3,174
78650,3,117612,3,290
78651,9,0,3,116
78652,1,0,1,72
78653,5,5346,5,117
78654,0,0,1,40
78655,0,0,12,44
78656,0,0,0,55
78657,0,0,2,87
78658,1,10692,4,120
78659,4,62370,3,5
78660,0,0,3,109
78661,1,52390,4,7
78662,1,0,3,39
78663,0,0,1,34
78664,1,0,1,172
78665,0,0,2,143
78666,2,0,0,115
78667,0,0,2,109
78668,0,0,1,286
78669,0,22453,8,31
78670,1,13365,8,14
78671,5,0,1,28
78672,0,187110,3,2
78673,0,133650,6,137
78674,0,0,3,11
78675,0,0,4,202
78676,4,228185,12,85
78677,6,0,0,144
78678,0,434629,7,101
78679,0,277992,5,4
78680,2,157707,2,10
78681,1,0,4,11
78682,1,104247,4,114
78683,0,0,5,23
78684,1,50787,8,33
78685,0,73953,6,82
78686,0,187110,4,123
78687,0,0,1,4
78688,0,0,3,6
78689,4,0,2,11
78690,0,0,3,108
78691,0,0,3,24
78692,5,0,4,14
78693,1,0,6,154
78694,3,187110,1,14
78695,1,0,1,198
78696,0,0,8,55
78697,1,106920,4,3
78698,0,197802,7,36
78699,4,0,2,102
78700,1,19958,3,49
78701,2,0,2,112
78702,3,0,0,13
78703,2,0,3,25
78704,4,0,7,181
78705,0,434629,4,81
78706,0,0,1,120
78707,0,0,6,15
78708,4,114939,0,54
78709,0,73062,5,24
78710,5,0,1,299
78711,1,0,3,173
78712,0,0,2,12
78713,4,0,8,132
78714,5,43213,4,40
78715,0,0,2,227
78716,0,142203,0,30
78717,0,78408,5,6
78718,0,0,4,5
78719,0,65755,3,202
78720,0,281199,4,7
78721,0,0,1,54
78722,1,195129,2,55
78723,2,0,2,107
78724,1,43837,4,96
78725,1,0,1,141
78726,1,0,4,11
78727,1,15147,6,109
78728,0,434629,4,6
78729,4,0,4,50
78730,0,0,4,355
78731,0,105850,8,112
78732,3,0,2,355
78733,1,42768,0,26
78734,3,211167,4,181
78735,3,0,8,125
78736,0,0,2,228
78737,1,93376,12,1
78738,0,0,0,181
78739,2,4455,0,16
78740,0,99970,1,102
78741,0,14968,4,33
78742,1,0,4,134
78743,1,89100,4,57
78744,0,0,2,41
78745,0,0,3,7
78746,4,0,4,177
78747,0,110662,1,5
78748,0,0,0,118
78749,0,0,0,75
78750,0,0,4,105
78751,0,33679,9,47
78752,0,12474,4,48
78753,0,0,1,323
78754,0,0,4,55
78755,4,0,4,35
78756,3,88209,8,73
78757,1,0,2,231
78758,0,0,2,21
78759,0,0,0,251
78760,0,53460,3,85
78761,5,0,1,5
78762,4,0,1,69
78763,0,8019,8,99
78764,4,0,5,72
78765,0,187110,3,89
78766,0,53460,4,20
78767,0,0,8,33
78768,0,133650,3,8
78769,0,69498,3,269
78770,0,0,1,146
78771,0,0,4,355
78772,0,0,2,7
78773,0,0,3,31
78774,1,106920,4,279
78775,3,0,4,9
78776,5,0,1,38
78777,0,0,0,13
78778,0,0,3,108
78779,3,0,3,23
78780,4,187110,12,49
78781,2,0,1,224
78782,4,175348,4,52
78783,0,0,1,28
78784,0,13365,5,2
78785,0,325036,1,80
78786,0,0,4,36
78787,5,71636,4,310
78788,1,0,0,220
78789,0,16038,3,1
78790,0,0,1,31
78791,0,0,2,12
78792,1,0,1,8
78793,0,0,1,226
78794,0,26730,4,123
78795,0,0,3,96
78796,1,16572,2,185
78797,2,0,0,338
78798,2,246807,3,355
78799,1,0,4,92
78800,0,0,3,44
78801,0,133650,1,180
78802,1,0,0,7
78803,1,72705,9,5
78804,1,0,3,269
78805,1,127234,2,181
78806,4,0,3,7
78807,0,119750,5,74
78808,0,0,4,263
78809,1,0,2,14
78810,1,0,3,129
78811,3,26730,4,19
78812,0,21384,2,9
78813,1,0,4,56
78814,0,0,3,355
78815,0,0,8,8
78816,0,3742,0,130
78817,2,0,3,103
78818,0,267300,5,96
78819,6,0,1,166
78820,0,0,5,72
78821,0,72705,7,155
78822,0,0,0,41
78823,0,0,4,22
78824,0,0,2,10
78825,1,16038,2,108
78826,1,22275,1,71
78827,2,48114,1,5
78828,3,0,4,6
78829,2,0,2,64
78830,0,0,3,22
78831,4,0,1,7
78832,0,0,6,25
78833,0,16038,4,226
78834,0,0,1,5
78835,0,25482,2,13
78836,1,0,1,115
78837,0,71280,8,4
78838,0,0,3,54
78839,0,0,0,59
78840,0,0,1,229
78841,0,32076,5,19
78842,1,0,4,21
78843,0,0,0,9
78844,1,0,1,355
78845,0,74844,6,60
78846,0,61479,2,36
78847,0,50787,4,223
78848,0,0,3,6
78849,1,118503,12,10
78850,0,0,2,35
78851,4,0,3,2
78852,0,15503,2,14
78853,0,0,4,13
78854,3,0,1,55
78855,0,313275,10,5
78856,0,0,1,226
78857,1,47044,4,62
78858,1,0,2,132
78859,3,0,3,16
78860,1,267300,2,265
78861,0,434629,3,232
78862,4,0,3,65
78863,0,0,4,199
78864,6,434629,2,335
78865,0,0,2,327
78866,0,187644,4,5
78867,0,0,10,4
78868,0,0,3,26
78869,0,0,5,20
78870,4,91416,4,17
78871,6,26730,2,17
78872,0,0,2,75
78873,4,400950,1,178
78874,2,88209,3,12
78875,0,0,11,160
78876,1,0,2,7
78877,0,88209,4,106
78878,1,0,2,11
78879,0,80190,4,46
78880,0,63082,3,6
78881,1,0,1,21
78882,0,0,0,218
78883,0,0,1,8
78884,2,0,4,48
78885,1,117612,3,6
78886,0,106920,2,48
78887,0,0,6,3
78888,0,133650,0,144
78889,0,323967,2,135
78890,0,0,3,102
78891,0,22275,7,49
78892,0,0,4,14
78893,0,10692,1,16
78894,0,0,2,172
78895,0,0,0,190
78896,1,0,3,247
78897,3,0,0,14
78898,1,0,1,11
78899,0,16038,4,85
78900,4,0,2,5
78901,0,0,2,270
78902,0,59875,4,27
78903,0,0,1,80
78904,0,0,1,42
78905,0,0,2,104
78906,2,0,2,40
78907,2,0,1,17
78908,4,0,4,87
78909,0,15503,4,11
78910,1,128304,12,1
78911,0,44550,3,5
78912,0,0,3,11
78913,0,40986,3,46
78914,1,0,2,15
78915,4,215443,4,106
78916,0,0,3,54
78917,0,0,4,47
78918,3,0,1,236
78919,2,434629,1,7
78920,1,0,3,55
78921,1,106920,3,74
78922,3,6415,8,139
78923,0,4009,1,24
78924,0,0,1,56
78925,4,0,2,232
78926,4,0,0,96
78927,4,144342,3,31
78928,0,66825,9,355
78929,1,53460,11,129
78930,0,0,1,355
78931,0,0,0,239
78932,0,0,5,66
78933,0,135788,2,7
78934,0,5346,1,88
78935,1,0,5,40
78936,0,142203,1,62
78937,0,0,6,24
78938,0,0,5,37
78939,0,0,4,15
78940,2,35640,2,110
78941,4,44550,1,56
78942,0,184437,4,82
78943,2,400950,4,256
78944,3,0,3,324
78945,3,0,2,172
78946,1,0,1,63
78947,0,0,1,184
78948,0,0,7,52
78949,1,0,8,4
78950,0,0,11,80
78951,0,0,3,82
78952,0,322363,4,198
78953,1,0,4,9
78954,1,0,0,11
78955,2,0,3,34
78956,1,0,6,355
78957,0,0,0,314
78958,0,133650,4,12
78959,0,0,3,21
78960,3,0,0,88
78961,2,0,2,253
78962,3,11226,4,2
78963,0,0,3,20
78964,2,0,2,29
78965,0,0,3,157
78966,0,0,4,113
78967,0,0,4,137
78968,1,0,1,79
78969,0,0,6,12
78970,0,92485,3,65
78971,0,0,1,20
78972,4,267300,1,24
78973,0,0,2,48
78974,0,0,1,7
78975,3,0,3,209
78976,0,0,0,92
78977,6,0,1,240
78978,0,0,1,149
78979,1,0,6,43
78980,0,0,6,11
78981,0,0,2,52
78982,1,0,4,3
78983,8,33679,3,48
78984,3,0,4,135
78985,1,0,2,101
78986,0,0,3,60
78987,3,0,4,72
78988,1,0,4,261
78989,0,80190,8,28
78990,0,0,6,93
78991,4,0,1,113
78992,1,53994,0,5
78993,1,0,3,65
78994,4,32076,1,191
78995,0,0,4,336
78996,0,0,1,88
78997,0,0,1,28
78998,0,0,1,254
78999,0,0,1,15
79000,1,219186,2,5
79001,0,26730,5,68
79002,1,0,6,89
79003,0,79655,8,179
79004,0,0,2,62
79005,11,0,2,90
79006,4,434629,3,191
79007,0,149688,4,5
79008,4,50787,6,10
79009,0,133650,5,82
79010,0,5346,7,7
79011,0,10692,4,29
79012,5,0,3,35
79013,3,0,2,24
79014,2,0,3,27
79015,1,26730,4,10
79016,0,246717,12,63
79017,1,62013,3,30
79018,3,0,4,351
79019,0,0,2,279
79020,1,53460,9,123
79021,0,15859,3,8
79022,1,0,1,185
79023,3,128304,4,166
79024,2,0,8,105
79025,0,0,0,252
79026,1,64686,0,280
79027,5,0,2,355
79028,0,0,3,7
79029,0,0,3,355
79030,1,6237,4,6
79031,0,187110,3,218
79032,0,0,1,41
79033,0,434629,4,8
79034,1,10692,4,7
79035,2,52390,1,4
79036,0,0,2,66
79037,6,0,2,43
79038,0,45441,6,12
79039,0,0,2,219
79040,0,0,2,208
79041,0,33679,1,191
79042,0,0,2,258
79043,0,0,8,194
79044,2,256608,2,62
79045,2,0,0,9
79046,1,90882,4,1
79047,0,92485,3,150
79048,1,0,3,40
79049,1,0,5,5
79050,0,0,0,87
79051,0,0,6,130
79052,0,0,5,17
79053,0,0,2,185
79054,1,0,7,45
79055,4,197802,2,37
79056,0,0,2,252
79057,2,0,2,76
79058,1,0,3,198
79059,0,0,7,273
79060,1,0,2,348
79061,1,10692,6,64
79062,2,133650,1,6
79063,0,341074,3,220
79064,0,0,1,83
79065,0,106920,2,12
79066,0,62548,4,21
79067,4,0,3,23
79068,1,97831,6,5
79069,1,28512,6,249
79070,1,263557,3,355
79071,1,0,2,8
79072,1,0,2,55
79073,0,0,0,21
79074,1,0,10,46
79075,1,0,3,21
79076,2,0,6,355
79077,1,199940,8,355
79078,0,0,2,181
79079,0,0,3,92
79080,0,103177,2,2
79081,3,0,4,81
79082,1,0,1,10
79083,1,0,3,254
79084,0,0,4,55
79085,0,85536,4,287
79086,0,0,2,103
79087,0,0,3,123
79088,0,0,6,355
79089,1,0,0,7
79090,5,97297,0,27
79091,1,14256,0,120
79092,4,0,0,76
79093,1,53460,4,290
79094,2,87139,4,112
79095,1,0,5,220
79096,0,157707,4,6
79097,0,121354,7,91
79098,0,431422,4,20
79099,0,0,2,18
79100,4,101039,2,91
79101,5,219186,4,5
79102,1,133650,4,94
79103,2,0,2,53
79104,1,45975,0,132
79105,0,80190,6,11
79106,0,0,1,84
79107,2,0,2,47
79108,5,0,3,103
79109,1,105850,2,45
79110,0,46777,3,3
79111,2,133650,4,312
79112,0,33858,4,12
79113,0,0,2,26
79114,1,80190,4,253
79115,0,10692,8,10
79116,0,0,1,327
79117,1,0,8,12
79118,4,187110,2,355
79119,6,0,1,273
79120,0,106920,8,8
79121,0,0,4,99
79122,0,0,3,280
79123,2,0,4,108
79124,1,0,0,319
79125,0,0,2,44
79126,1,0,1,26
79127,5,0,2,186
79128,0,0,12,68
79129,0,0,1,21
79130,0,0,1,3
79131,4,0,4,21
79132,1,0,4,5
79133,4,8910,2,94
79134,0,0,8,198
79135,1,220968,4,118
79136,0,0,10,36
79137,0,0,8,62
79138,1,141669,1,33
79139,1,0,0,355
79140,0,0,1,80
79141,0,48114,4,40
79142,1,69498,1,19
79143,1,0,2,39
79144,0,0,3,5
79145,0,0,7,175
79146,0,0,3,79
79147,5,0,2,21
79148,1,0,4,32
79149,1,0,1,202
79150,0,217938,3,74
79151,3,62013,4,10
79152,2,187110,6,30
79153,0,0,4,14
79154,6,0,0,33
79155,0,0,3,5
79156,1,0,4,355
79157,0,70032,3,29
79158,1,0,7,7
79159,0,0,1,19
79160,2,0,3,12
79161,0,0,8,3
79162,0,0,4,8
79163,0,195663,5,5
79164,1,0,11,42
79165,1,41698,9,104
79166,1,0,3,4
79167,0,0,2,99
79168,1,65755,5,48
79169,0,427680,1,12
79170,1,0,2,200
79171,0,0,3,28
79172,0,0,2,348
79173,0,10692,4,42
79174,0,266587,8,95
79175,0,0,2,28
79176,1,0,3,52
79177,0,12830,4,102
79178,0,434629,5,11
79179,5,0,12,61
79180,0,0,2,73
79181,1,0,1,11
79182,0,0,4,64
79183,4,53460,5,112
79184,0,93555,11,230
79185,0,0,3,252
79186,0,0,1,11
79187,1,0,4,37
79188,0,181764,4,7
79189,1,0,5,69
79190,0,0,8,11
79191,5,58806,5,7
79192,0,54351,4,6
79193,2,119215,2,70
79194,3,0,0,62
79195,1,0,5,44
79196,0,85001,2,141
79197,6,0,2,101
79198,6,57024,2,7
79199,1,0,1,215
79200,0,20671,3,6
79201,3,434629,6,8
79202,1,0,2,64
79203,3,175972,4,58
79204,5,121888,2,43
79205,0,0,2,39
79206,4,0,0,28
79207,1,267834,3,170
79208,0,53460,8,237
79209,4,0,4,355
79210,0,0,1,30
79211,1,0,4,127
79212,0,133650,5,69
79213,0,0,2,30
79214,0,0,3,15
79215,0,191386,4,96
79216,1,182298,3,84
79217,0,434629,2,3
79218,0,58806,4,61
79219,1,0,2,45
79220,3,32076,1,271
79221,0,69498,0,132
79222,5,0,0,70
79223,0,0,1,96
79224,1,0,2,35
79225,1,0,1,279
79226,0,0,2,3
79227,1,0,1,99
79228,0,0,5,17
79229,0,0,2,51
79230,0,0,4,18
79231,0,0,2,5
79232,0,434629,4,6
79233,0,0,3,14
79234,1,0,1,11
79235,1,253935,6,67
79236,0,53460,1,23
79237,3,0,1,123
79238,4,53460,4,97
79239,0,0,1,183
79240,0,87674,3,307
79241,1,48381,3,50
79242,0,0,2,41
79243,3,313632,3,149
79244,0,18711,4,44
79245,1,0,6,48
79246,0,0,2,4
79247,0,281556,6,10
79248,0,267300,4,13
79249,0,0,3,32
79250,0,124027,2,199
79251,0,192456,4,43
79252,0,0,2,79
79253,0,85536,3,252
79254,1,0,2,130
79255,0,0,4,55
79256,5,0,0,6
79257,4,0,12,51
79258,1,237006,3,101
79259,1,0,1,135
79260,4,0,1,8
79261,0,16038,3,51
79262,1,26730,3,21
79263,0,96228,3,116
79264,0,0,4,6
79265,0,116275,0,16
79266,2,0,0,70
79267,0,0,3,218
79268,5,119215,5,7
79269,0,0,1,122
79270,0,58806,5,292
79271,0,20849,2,109
79272,4,250192,12,8
79273,4,434629,3,26
79274,1,117612,12,186
79275,2,0,1,29
79276,0,147015,1,182
79277,1,142203,4,6
79278,0,0,1,7
79279,3,2673,2,64
79280,1,53460,1,14
79281,4,0,3,313
79282,0,0,2,15
79283,7,16038,4,125
79284,0,160380,4,173
79285,0,90882,1,84
79286,4,0,1,89
79287,1,178200,1,51
79288,2,238431,4,254
79289,1,0,1,14
79290,0,26730,5,110
79291,1,0,3,231
79292,0,10692,6,11
79293,1,133650,2,166
79294,2,0,4,23
79295,4,129907,1,48
79296,0,213305,3,89
79297,2,0,2,29
79298,2,0,3,177
79299,0,0,4,51
79300,3,0,2,102
79301,1,32076,0,150
79302,0,265161,0,34
79303,5,93555,3,220
79304,2,283338,5,78
79305,0,0,3,10
79306,3,0,0,93
79307,0,0,4,41
79308,0,0,0,247
79309,5,151470,3,355
79310,2,0,3,91
79311,0,0,1,5
79312,0,0,3,55
79313,0,0,4,25
79314,2,0,3,156
79315,0,434629,3,51
79316,2,0,3,35
79317,0,0,2,14
79318,0,0,2,4
79319,0,37422,5,47
79320,2,0,4,22
79321,3,108523,3,80
79322,2,384912,3,166
79323,3,0,2,133
79324,0,0,3,223
79325,1,0,3,98
79326,2,434629,4,69
79327,1,0,2,75
79328,0,0,2,223
79329,1,0,2,280
79330,0,241639,4,92
79331,3,0,4,54
79332,0,0,2,89
79333,0,13365,4,7
79334,0,0,1,70
79335,4,344460,3,40
79336,1,0,4,285
79337,2,51856,3,34
79338,0,17820,6,121
79339,0,0,4,26
79340,0,133650,3,32
79341,1,209563,2,239
79342,0,128304,6,8
79343,0,0,4,59
79344,0,0,6,19
79345,0,359251,3,171
79346,0,24591,4,82
79347,2,0,3,18
79348,0,93555,4,87
79349,0,0,3,311
79350,0,0,2,4
79351,4,91951,0,19
79352,0,184971,2,2
79353,0,0,4,32
79354,1,0,2,21
79355,0,0,3,46
79356,0,256608,2,38
79357,0,0,0,28
79358,0,204217,4,190
79359,1,8553,5,5
79360,2,0,7,43
79361,2,56667,5,88
79362,5,0,3,222
79363,1,0,3,11
79364,0,182298,9,105
79365,2,185684,4,4
79366,0,0,1,4
79367,0,17820,2,12
79368,0,0,4,355
79369,4,149688,2,317
79370,5,0,4,355
79371,0,0,2,2
79372,0,0,4,52
79373,0,0,0,26
79374,0,0,3,148
79375,5,0,1,4
79376,0,205286,6,286
79377,0,5880,4,40
79378,0,0,3,256
79379,0,0,0,87
79380,0,72171,1,131
79381,5,123492,3,225
79382,4,0,1,17
79383,5,160380,4,189
79384,0,0,1,40
79385,0,0,4,119
79386,1,0,1,163
79387,0,0,1,103
79388,3,0,1,130
79389,0,90882,2,208
79390,0,63082,3,1
79391,1,0,4,34
79392,1,0,0,354
79393,0,109593,2,225
79394,0,80190,6,273
79395,0,0,3,203
79396,0,223462,3,94
79397,3,53460,1,69
79398,0,18711,9,99
79399,2,0,6,61
79400,0,132937,3,17
79401,1,0,4,84
79402,0,32076,6,13
79403,1,7484,4,14
79404,2,0,1,112
79405,0,0,5,107
79406,2,29937,6,8
79407,0,117612,1,2
79408,2,0,1,226
79409,5,0,8,355
79410,1,8910,1,111
79411,4,0,12,41
79412,4,0,4,355
79413,1,0,3,173
79414,0,0,4,10
79415,0,53460,5,23
79416,3,0,3,2
79417,0,0,6,164
79418,0,6415,1,22
79419,0,267300,1,13
79420,0,0,1,48
79421,5,397207,4,6
79422,0,5346,4,226
79423,0,0,2,186
79424,0,0,1,8
79425,0,88743,3,6
79426,0,85536,4,5
79427,0,0,3,8
79428,0,416988,3,6
79429,0,0,3,236
79430,0,0,1,279
79431,0,76982,4,1
79432,0,240391,6,2
79433,0,0,1,36
79434,1,117612,2,176
79435,1,0,4,253
79436,0,0,2,24
79437,0,0,1,238
79438,4,0,2,41
79439,2,0,2,84
79440,1,0,1,280
79441,4,0,1,272
79442,0,72171,2,7
79443,4,59340,8,164
79444,1,22364,6,120
79445,5,79655,4,111
79446,1,75735,4,1
79447,5,0,5,135
79448,1,0,2,132
79449,1,105850,8,9
79450,1,0,3,9
79451,0,141134,4,31
79452,0,235224,4,118
79453,0,267300,4,64
79454,0,0,1,118
79455,0,122958,4,8
79456,0,26730,2,46
79457,0,0,1,245
79458,0,0,4,48
79459,0,122958,3,191
79460,1,0,5,2
79461,1,0,3,348
79462,0,0,1,9
79463,1,2673,8,1
79464,4,0,1,227
79465,0,9088,8,124
79466,4,0,3,34
79467,0,384912,4,33
79468,1,0,4,91
79469,1,0,2,14
79470,0,0,1,290
79471,0,0,2,167
79472,4,0,1,315
79473,0,133650,4,178
79474,0,0,4,28
79475,1,10692,1,4
79476,1,0,3,101
79477,0,0,3,10
79478,1,0,1,187
79479,2,0,0,17
79480,0,10692,1,28
79481,0,0,1,283
79482,0,0,3,121
79483,3,289218,6,53
79484,0,10692,4,26
79485,5,0,2,343
79486,0,0,1,21
79487,0,0,3,41
79488,4,0,0,14
79489,1,324502,4,355
79490,0,121354,0,124
79491,0,5346,4,55
79492,0,0,4,250
79493,0,261954,12,7
79494,4,26730,5,24
79495,0,0,4,8
79496,0,0,10,64
79497,1,0,4,6
79498,1,66825,4,55
79499,0,149688,8,14
79500,1,116542,3,303
79501,1,66290,1,40
79502,0,2673,3,246
79503,0,0,1,173
79504,1,0,4,14
79505,4,0,1,45
79506,0,0,5,32
79507,5,0,0,308
79508,0,0,1,17
79509,2,0,3,7
79510,0,0,1,278
79511,1,240570,6,2
79512,4,112800,2,1
79513,4,0,4,8
79514,0,132046,11,7
79515,1,187110,2,239
79516,0,0,1,11
79517,4,0,3,179
79518,1,10692,6,5
79519,1,0,3,218
79520,0,267300,1,154
79521,1,17641,2,130
79522,0,0,4,69
79523,0,235224,7,6
79524,3,55063,0,32
79525,2,160380,4,24
79526,0,0,1,92
79527,1,0,4,10
79528,3,125631,3,96
79529,0,2673,1,168
79530,0,0,4,223
79531,0,0,2,1
79532,1,0,2,355
79533,1,0,2,170
79534,1,98366,6,6
79535,0,0,3,30
79536,2,0,2,1
79537,3,0,4,159
79538,3,173210,4,132
79539,1,0,1,26
79540,3,0,3,131
79541,1,0,1,33
79542,0,0,2,35
79543,4,0,8,62
79544,6,0,2,134
79545,0,0,2,50
79546,0,0,0,62
79547,0,0,2,9
79548,0,0,3,51
79549,0,0,3,93
79550,0,248589,2,61
79551,0,0,0,275
79552,2,16038,8,186
79553,11,0,1,133
79554,1,0,1,14
79555,0,65755,3,74
79556,1,16038,4,14
79557,3,5346,1,91
79558,4,0,1,62
79559,4,0,2,80
79560,0,0,4,78
79561,1,176418,12,12
79562,3,0,4,2
79563,0,137926,2,57
79564,2,0,1,167
79565,0,0,3,137
79566,0,0,4,42
79567,1,0,4,48
79568,0,0,4,228
79569,0,0,1,10
79570,0,0,0,61
79571,1,0,2,140
79572,1,0,4,3
79573,0,0,4,95
79574,0,0,3,87
79575,1,0,1,240
79576,0,109058,4,78
79577,0,66825,10,135
79578,0,68428,1,76
79579,1,74844,4,163
79580,1,5880,0,109
79581,2,149153,3,62
79582,0,0,3,179
79583,0,229878,2,57
79584,0,0,2,9
79585,2,14434,5,167
79586,3,0,2,28
79587,0,0,2,150
79588,5,0,2,21
79589,0,0,1,37
79590,1,0,1,2
79591,0,0,1,135
79592,0,434629,12,52
79593,0,0,7,26
79594,0,0,3,4
79595,2,101574,3,8
79596,1,0,2,131
79597,4,141669,5,14
79598,0,26730,3,6
79599,0,0,1,240
79600,0,12295,2,192
79601,0,16038,4,244
79602,0,0,3,34
79603,0,38491,5,2
79604,1,8910,2,1
79605,0,17820,2,289
79606,1,0,1,215
79607,0,128304,6,31
79608,0,86070,2,173
79609,0,0,2,19
79610,5,41164,1,14
79611,4,0,2,218
79612,0,74844,1,9
79613,0,0,7,42
79614,0,275140,0,2
79615,0,0,2,50
79616,6,35996,3,277
79617,0,434629,4,11
79618,1,0,4,123
79619,1,143272,1,293
79620,0,0,0,8
79621,2,16038,4,50
79622,0,0,9,6
79623,0,0,2,51
79624,0,0,1,104
79625,0,0,1,41
79626,1,21384,1,260
79627,1,163053,2,64
79628,4,181764,4,138
79629,0,0,4,41
79630,0,48114,5,135
79631,0,434629,4,10
79632,1,0,3,157
79633,0,53460,3,40
79634,0,0,7,9
79635,4,7929,5,57
79636,0,25839,2,1
79637,2,0,5,13
79638,1,0,6,130
79639,0,32076,11,10
79640,4,213840,1,88
79641,0,37422,4,63
79642,0,82328,8,8
79643,3,104603,6,109
79644,0,0,2,6
79645,0,53460,3,10
79646,1,0,2,197
79647,2,0,4,62
79648,1,16929,4,123
79649,0,0,4,83
79650,0,0,5,128
79651,1,187110,3,54
79652,2,0,6,211
79653,3,59875,4,110
79654,1,133650,4,29
79655,0,0,4,225
79656,0,0,1,10
79657,0,0,1,116
79658,0,127769,6,28
79659,0,0,2,26
79660,0,3207,3,232
79661,0,255717,4,13
79662,1,117612,4,13
79663,0,90882,3,28
79664,1,0,6,21
79665,1,0,2,55
79666,0,104603,4,25
79667,1,0,0,7
79668,0,131511,6,284
79669,0,0,4,253
79670,0,16038,0,8
79671,0,60409,4,5
79672,0,0,3,7
79673,1,373150,3,58
79674,0,0,0,130
79675,0,0,2,78
79676,1,0,3,288
79677,0,81793,8,78
79678,0,0,4,69
79679,0,0,3,205
79680,3,0,4,181
79681,0,0,4,15
79682,3,0,4,43
79683,0,0,4,60
79684,0,301514,4,3
79685,2,203148,2,90
79686,0,29403,8,6
79687,1,0,3,355
79688,0,0,2,20
79689,1,0,1,9
79690,3,0,4,128
79691,0,0,1,1
79692,2,178200,3,159
79693,0,145411,6,11
79694,3,0,4,11
79695,0,0,4,14
79696,0,69498,10,4
79697,3,5346,2,137
79698,1,0,8,293
79699,0,0,2,14
79700,0,0,1,189
79701,0,0,3,16
79702,3,0,2,204
79703,0,93555,12,11
79704,2,109593,4,79
79705,1,58806,4,244
79706,0,267300,2,6
79707,4,5346,8,81
79708,0,0,1,167
79709,0,10692,3,161
79710,1,0,2,90
79711,0,0,5,194
79712,1,74844,3,63
79713,1,0,0,2
79714,0,0,6,115
79715,0,0,3,86
79716,0,0,4,2
79717,2,0,3,14
79718,1,434629,3,8
79719,1,0,2,42
79720,3,0,4,243
79721,2,89100,4,89
79722,2,31185,10,90
79723,3,0,3,259
79724,0,0,7,95
79725,0,0,4,34
79726,0,106920,2,322
79727,1,0,8,5
79728,2,0,1,323
79729,0,35283,3,116
79730,0,0,2,9
79731,1,0,1,23
79732,0,0,2,35
79733,1,163587,8,11
79734,4,0,4,28
79735,0,0,1,7
79736,1,5346,0,311
79737,4,12474,7,57
79738,5,283338,4,78
79739,1,0,1,287
79740,0,0,1,239
79741,0,245203,12,9
79742,0,0,2,68
79743,1,69498,4,1
79744,0,434629,0,41
79745,2,0,1,224
79746,0,10692,0,226
79747,1,0,3,70
79748,7,0,1,83
79749,0,0,4,188
79750,5,158776,1,58
79751,1,0,0,234
79752,5,0,0,28
79753,0,26730,1,16
79754,3,180160,2,46
79755,0,0,4,21
79756,0,0,2,16
79757,4,0,3,6
79758,0,0,4,5
79759,0,85536,6,13
79760,5,0,5,22
79761,3,112266,0,4
79762,0,0,3,115
79763,1,126165,2,183
79764,0,89278,1,244
79765,0,0,0,84
79766,4,0,1,3
79767,0,26730,7,3
79768,4,133650,0,42
79769,0,0,2,4
79770,3,267300,2,89
79771,2,0,2,35
79772,3,108702,2,4
79773,0,0,4,43
79774,1,0,3,328
79775,3,0,0,13
79776,1,0,0,28
79777,0,100504,6,5
79778,4,0,1,21
79779,0,0,8,48
79780,0,0,1,48
79781,0,0,1,185
79782,0,21384,4,37
79783,2,272646,6,4
79784,0,0,8,28
79785,0,0,2,48
79786,1,0,2,67
79787,1,0,4,66
79788,0,0,2,27
79789,0,56133,12,3
79790,2,111375,4,30
79791,0,32076,4,28
79792,3,116542,1,12
79793,11,42768,5,31
79794,1,115473,4,280
79795,1,434629,4,41
79796,0,11226,4,140
79797,0,0,4,41
79798,5,0,5,28
79799,1,0,2,105
79800,0,0,0,12
79801,1,0,4,84
79802,0,134541,4,60
79803,1,136768,1,74
79804,0,7128,4,10
79805,1,0,4,35
79806,0,0,3,14
79807,0,99079,3,78
79808,0,0,1,51
79809,0,17820,4,55
79810,0,128304,3,8
